Column1;Column2;Column3;Column4;Column5
20.423.562/0001-55;JACARE AUTO POSTO LTDA;AVENIDA OLIVEIRA REZENDE,1016,CENTRO,SAO SEBASTIAO DO PARAISO,MG,BRAZIL;-20.9114031;-46.99692859999998
11.588.575/0001-93;POSTO PARAISO DE MINAS GERAIS LTDA;RODOVIA BR-491,3001,JARDIM ITAMARATI I,SAO SEBASTIAO DO PARAISO,MG,BRAZIL;-20.9218726;-46.9726382
24.902.082/0001-28;AUTO POSTO SAO JOSE LTDA;RUA DR PLACIDINO BRIGAGAO,1440,CENTRO,SAO SEBASTIAO DO PARAISO,MG,BRAZIL;-20.9190658;-46.9893741
17.081.296/0001-15;PARAISO COMERCIO DE COMBUSTIVEIS LTDA;AVENIDA ZEZE AMARAL,275,JARDIM SAO JOSE,SAO SEBASTIAO DO PARAISO,MG,BRAZIL;-20.90777829999998;-46.97976249999999
57.931.708/0001-83;AUTO POSTO MM LTDA;AVENIDA MONSENHOR MANCINI,254,CENTRO,SAO SEBASTIAO DO PARAISO,MG,BRAZIL;-20.91731279999998;-46.98448600000001
04.686.253/0001-11;VITTORIAM LTDA;RUA CORONEL ANTONIO ANDRADE,1142,S?ÉO GERALDO,SETE LAGOAS,MG,BRAZIL;-19.46936489999998;-44.2435331
04.758.543/0001-23;GNV IGAS LTDA;RUA DR. SEBASTIAO MASCARENHAS,188,SAO GERALDO,SETE LAGOAS,MG,BRAZIL;-19.4687028;-44.24653180000001
24.989.477/0006-14;COOPERATIVA REG DE PRODUTORES RURAIS DE S LAGOAS LTDA;PRACA BARAO DO RIO BRANCO,80,CENTRO,SETE LAGOAS,MG,BRAZIL;-19.46463710000001;-44.244303
22.365.258/0002-05;POSTO J LTDA;AVENIDA CASTELO BRANCO,1300,SANTO ANTONIO,SETE LAGOAS,MG,BRAZIL;-19.47138889999998;-44.25945469999999
25.750.068/0003-80;MATOS E RIBEIRO LTDA;AVENIDA MUCIO JOSE REIS,669,NOSSA SRA DAS GRACAS,SETE LAGOAS,MG,BRAZIL;-19.45913650000001;-44.24251490000001
02.677.398/0001-20;CANAAN POSTO E SERVICOS LTDA;RUA JOVELINO LANZA,56,JARDIM ARIZONA,SETE LAGOAS,MG,BRAZIL;-19.46263600000001;-44.2541245
23.556.740/0001-04;POSTO INTERLAGOS LTDA;AVENIDA PREFEITO ALBERTO MOURA,325,DISTRITO INDUSTRIAL,SETE LAGOAS,MG,BRAZIL;-19.4692728;-44.21552510000001
22.365.258/0001-24;POSTO J LTDA;RUA EDUARDO ALVES FERREIRA,40,JARDIM AMELIA,SETE LAGOAS,MG,BRAZIL;-19.46739899999999;-44.2332436
06.925.199/0001-45;POSTO VOLKSSETE LTDA;AVENIDA PREFEITO ALBERTO MOURA,2000,MATA GRANDE,SETE LAGOAS,MG,BRAZIL;-19.48283159999999;-44.25346459999999
05.458.099/0001-93;AUTO POSTO SUPREMO LTDA;AVENIDA JOSE SERVULO SOALHEIRO,628,SAO PEDRO,SETE LAGOAS,MG,BRAZIL;-19.44461820000001;-44.2350357
24.988.032/0001-05;AUTO PECAS ABREU TEIXEIRA LTDA;RUA PAULO FRONTIN,434,CENTRO,SETE LAGOAS,MG,BRAZIL;-19.4606429;-44.24810819999999
00.761.829/0001-07;AUTO POSTO DA SERRA LTDA;RUA BENEDITO VALADARES,576,CENTRO,SETE LAGOAS,MG,BRAZIL;-19.4611233;-44.25267669999999
03.339.647/0001-30;AUTO POSTO MILENIO LTDA;RUA PAULO FRONTIN,937,CENTRO,SETE LAGOAS,MG,BRAZIL;-19.45629520000001;-44.24816060000001
24.997.629/0001-16;VOLKSSETE PECAS LIMITADA;RUA OLAVO BILAC,801,BAIRRO SAO JORGE,SETE LAGOAS,MG,BRAZIL;-19.47079510000001;-44.25586070000001
04.305.250/0001-90;REDE SANTANA COMBUSTIVEIS E GNV SETE LAGOAS LTDA;AVENIDA DR. RENATO AZEREDO,2299,CHACARA DO PAIVA,SETE LAGOAS,MG,BRAZIL;-19.46589269999998;-44.23656710000001
27.543.740/0001-20;ATALAIA COMBUSTIVEIS E LUBRIFICANTES LTDA;AVENIDA ALFREDO SA,2227,JARDIM DAS ACACIAS,TEOFILO OTONI,MG,BRAZIL;-17.86411100000002;-41.51595399999999
28.947.215/0001-33;RADECK DERIVADOS DE PETROLEO LTDA;AVENIDA SIDONIO OTONI,1000,JOAQUIM PEDROSA,TEOFILO OTONI,MG,BRAZIL;-17.85213890000001;-41.50483670000001
47.377.782/0003-08;PAIVA & MENEZES LTDA;RUA LIBIO CARLOS DE OLIVEIRA,3,MARAJOARA,TEOFILO OTONI,MG,BRAZIL;-17.87050490000001;-41.50844960000001
25.296.138/0003-72;SOCIEDADE DE PETROLEO ARFLA LTDA;AVENIDA ALFREDO SA,2332,CENTRO,TEOFILO OTONI,MG,BRAZIL;-17.86344910000001;-41.5149339
12.165.953/0001-99;AUTO POSTO TREVO LTDA;AVENIDA LUIZ BOALI PORTO SALMAN,990,CENTRO,TEOFILO OTONI,MG,BRAZIL;-17.86753120000001;-41.5030428
48.213.568/0001-17;TUFAO COMERCIO DE COMBUSTIVEIS LTDA;AVENIDA ALFREDO SA,2210,JARDIM DAS ACACIAS,TEOFILO OTONI,MG,BRAZIL;-17.8646371;-41.51563179999999
30.834.466/0001-53;COMERCIAL DE COMBUSTIVEIS TIMOTEO LTDA;AVENIDA SENADOR MILTON CAMPOS,58,QUITANDINHA,TIMOTEO,MG,BRAZIL;-19.53845989999998;-42.63654259999999
05.758.331/0001-09;POSTO QUITANDINHA LTDA;RUA 105,45,CRUZEIRINHO,TIMOTEO,MG,BRAZIL;-19.5398735;-42.63316090000001
08.620.663/0001-10;COMERCIAL DE COMBUSTIVEIS VERANEIO LTDA;RUA DEZESSEIS,44,PRIMAVERA,TIMOTEO,MG,BRAZIL;-19.5783596;-42.64080810000002
25.618.158/0001-50;POSTO CAMPESTRE LTDA;PRA?áA OLIMPICA,26,FUNCIONARIOS,TIMOTEO,MG,BRAZIL;-19.5504446;-42.6466399
31.919.638/0001-54;COMERCIAL DE COMBUSTIVEIS LIMOEIRO LTDA;AVENIDA PINHEIRO,251,LIMOEIRO,TIMOTEO,MG,BRAZIL;-19.54466429999999;-42.58787029999998
23.928.593/0001-56;POSTO REDE RIVA 6 LTDA - EPP;AVENIDA ACESITA,91,OLARIA,TIMOTEO,MG,BRAZIL;-19.5450777;-42.63498429999999
15.698.354/0001-29;POSTO AUTO GIRO 3 TIMOTEO LTDA.;AVENIDA ACESITA,3120,SAO JOSE,TIMOTEO,MG,BRAZIL;-19.57546619999999;-42.64236769999999
47.221.829/0001-88;COMERCIO DE COMBUSTIVEIS NOVA ALIANCA TRES CORACOES II LTDA;AVENIDA DESEMBARGADOR JOSE ALBERTO WEISS DE ANDRADE,544,JARDIM DAS HORTENCIAS,TRES CORACOES,MG,BRAZIL;-21.67903770000002;-45.2636115
06.906.791/0002-80;AUTO POSTO SERVICOS NOVA OPCAO LTDA;AVENIDA ADELINO DE OLIVEIRA VERDIGUEIRO,1195,RESIDENCIAL VILLAGE DHARMA,TRES CORACOES,MG,BRAZIL;-21.7089073;-45.25115709999999
25.236.589/0001-52;POSTO XAMA LTDA;RUA CABO BENEDITO ALVES,2456,COTIA,TRES CORACOES,MG,BRAZIL;-21.7177605;-45.26280939999998
28.089.948/0001-84;AUTO POSTO P&A COMERCIO DE COMBUSTIVEIS LTDA;RUA DEPUTADO CARLOS LUZ,233 B,CENTRO,TRES CORACOES,MG,BRAZIL;-21.69332290000001;-45.25895839999998
17.958.950/0001-26;POSTO BOA VENTURA LTDA;RUA JOSE CAPISTRANO DE SOUZA,267,BOA VENTURA,TRES CORACOES,MG,BRAZIL;-21.69230199999999;-45.2419501
15.110.111/0002-09;AUTO POSTO TUPY TRES CORACOES LTDA;AVENIDA DEPUTADO RENATO AZEREDO,1210,PERO,TRES CORACOES,MG,BRAZIL;-21.67941150000001;-45.266818
02.441.555/0002-85;VAQUINHA DA NEVADA LTDA;RUA PROJETADA A,237,RESIDENCIAL PROGRESSO,TRES CORACOES,MG,BRAZIL;0.0;0.0
05.622.539/0001-04;AUTO CENTER SAO JANUARIO DE UBA LTDA;PRACA SAO JANUARIO,12,CENTRO,UBA,MG,BRAZIL;-21.11989000000001;-42.94306280000001
05.418.619/0017-00;COMERCIO E DISTRIBUICAO SALES LTDA;RUA DE PEDESTRE FREI CORNELIO,14,LAURINDO DE CASTRO,UBA,MG,BRAZIL;-21.1156319;-42.95637429999999
17.759.721/0004-25;POSTO UIRAPURU LTDA;RUA ANTENOR MACHADO,268,CENTRO,UBA,MG,BRAZIL;-21.120758;-42.93506300000002
44.097.360/0004-71;REDE SUPER S 2.0 LTDA;AVENIDA LEOPOLDINO DE OLIVEIRA,4529,MERCES,UBERABA,MG,BRAZIL;-19.74196660000001;-47.94114500000001
04.224.679/0004-04;CINQUENTAO COMERCIO DE COMBUSTIVEIS LTDA;RUA JOAO PINHEIRO,434,CENTRO,UBERABA,MG,BRAZIL;-19.74496659999999;-47.93382090000001
02.498.326/0001-16;POSTO DA SAUDADE LTDA;AVENIDA DA SAUDADE,914,MERCES,UBERABA,MG,BRAZIL;-19.7442426;-47.9544264
04.662.373/0001-89;AUTO POSTO OSCAR LTDA;AVENIDA GUILHERME FERREIRA,1330,SAO BENEDITO,UBERABA,MG,BRAZIL;-19.76174860000001;-47.9358125
05.306.929/0001-67;AUTO POSTO SILVAO LTDA;AVENIDA ALEXANDRE BARBOSA,630,MERCES,UBERABA,MG,BRAZIL;-19.74381909999999;-47.94932380000001
04.173.913/0001-60;AUTO POSTO RIBEIRO LTDA;RUA JOAO DALLACQUA,540,BEIJA FLOR,UBERABA,MG,BRAZIL;-19.7544964;-47.98823669999999
57.189.670/0001-15;AUTO POSTO EXPRESSO MEDALHA LTDA;AVENIDA SANTOS DUMONT,1247,SAO SEBASTIAO,UBERABA,MG,BRAZIL;-19.7534107;-47.94714020000001
01.744.290/0003-02;PARIS AUTO POSTO LTDA;AVENIDA LEOPOLDINO DE OLIVEIRA,2501,ESTADOS UNIDOS,UBERABA,MG,BRAZIL;-19.7519417;-47.92602719999999
25.426.164/0001-06;POSTO BRASIL LTDA;AVENIDA FIDELIS REIS,249,CENTRO,UBERABA,MG,BRAZIL;-19.74577919999998;-47.93419990000001
23.869.913/0001-44;AUTO POSTO RIBEIRO E PAIVA LTDA;AVENIDA FRANCISCO PAGLIARO,30,SAO BENEDITO,UBERABA,MG,BRAZIL;-19.76144790000001;-47.94113290000001
26.459.294/0001-08;AUTO POSTO ESTORIL DE UBERABA LTDA;AVENIDA GUILHERME FERREIRA,2051,SAO BENEDITO,UBERABA,MG,BRAZIL;-19.76711940000001;-47.93871180000002
06.183.358/0001-83;CARLOS HUMBERTO ENES ANDRADE LTDA;AVENIDA NOSSA SENHORA DO DESTERRO,638,ONEIDA MENDES,UBERABA,MG,BRAZIL;-19.75331810000001;-47.90072320000002
17.927.036/0002-07;AUTO POSTO STREET LTDA;AVENIDA BERNARDO SEIBEL,541,DISTRITO INDUSTRIAL I,UBERABA,MG,BRAZIL;-19.74261139999999;-47.9800566
04.377.207/0001-30;PETROCARMO DISTRIBUIDORA DE PETROLEO LTDA;PRACA LINCOLN,153,PRESIDENTE ROOSEVELT,UBERLANDIA,MG,BRAZIL;-18.8975116;-48.28525569999999
07.857.349/0001-93;OLIVEIRA CARNEIRO COMERCIO DE COMBUSTIVEIS LTDA;PRACA CLARINDA DE FREITAS,375,PRESIDENTE ROOSEVELT,UBERLANDIA,MG,BRAZIL;-18.89485210000002;-48.27818360000001
01.154.059/0001-05;ASA DELTA AUTO POSTO LTDA;AVENIDA GETULIO VARGAS,3955,JARDIM FLORIDA,UBERLANDIA,MG,BRAZIL;-18.9402567;-48.3077337
07.857.349/0002-74;OLIVEIRA CARNEIRO COMERCIO DE COMBUSTIVEIS LTDA;AVENIDA ALDO BORGES LEAO,1950,MORADA NOVA,UBERLANDIA,MG,BRAZIL;-18.96776320000001;-48.35046460000002
01.507.529/0001-69;AUTO POSTO PARQUE GRANADA;ALAMEDA RAUL PETRONILHO DE PADUA,75,PARQUE GRANADA,UBERLANDIA,MG,BRAZIL;-18.94627429999999;-48.2347296
14.449.354/0001-22;POSTO JARDIM ALTAMIRA LTDA;AVENIDA NICOMEDES ALVES DOS SANTOS,1975,MORADA DA COLINA,UBERLANDIA,MG,BRAZIL;-18.96312169999999;-48.27352339999998
07.586.114/0001-04;URSA MAIOR DERIVADOS DE PETROLEO LTDA;AVENIDA AFONSO PENA,1111,APARECIDA,UBERLANDIA,MG,BRAZIL;-18.9131299;-48.27426520000001
07.453.243/0001-24;POSTO NASCIMENTO LTDA;AVENIDA RONDON PACHECO,2184,VIGILATO PEREIRA,UBERLANDIA,MG,BRAZIL;-18.92625530000001;-48.2730905
11.270.834/0001-33;POSTO LARANJEIRAS 2 LTDA;AVENIDA DOUTOR VICENTE SALLES GUIMARAES,1740,ALTO UMUARAMA,UBERLANDIA,MG,BRAZIL;-18.8853416;-48.24036899999998
14.296.201/0001-92;AUTO POSTO UMUARAMA LTDA;AVENIDA BRASIL,4355,UMUARAMA,UBERLANDIA,MG,BRAZIL;-18.88782689999999;-48.2584439
11.830.323/0001-29;AUTO POSTO MACEDO & TANNUS LTDA;AVENIDA SEGISMUNDO PEREIRA,2872,SANTA MONICA,UBERLANDIA,MG,BRAZIL;-18.9230465;-48.23194760000001
12.518.217/0001-77;AUTO POSTO MONTREAL LTDA;AVENIDA ANSELMO ALVES DOS SANTOS,1065,SANTA MONICA,UBERLANDIA,MG,BRAZIL;-18.91194780000001;-48.23893949999999
10.238.984/0001-05;SAO LUCAS DISTRIBUIDORA DE PETROLEO LTDA;AVENIDA PAULO FIRMINO,20,JARDIM DAS PALMEIRAS,UBERLANDIA,MG,BRAZIL;-18.94860929999999;-48.3141613
04.471.418/0001-38;POSTO 6 LTDA;AVENIDA TAYLOR SILVA,824,PARQUE GUARANI III,UBERLANDIA,MG,BRAZIL;-18.89563949999998;-48.3316625
03.201.848/0001-77;AUTO POSTO 2 M LTDA;AVENIDA GETULIO VARGAS,1316,MARTINS,UBERLANDIA,MG,BRAZIL;-18.92198149999999;-48.28879910000001
04.161.074/0001-60;AUTO POSTO SOUZA & OLIVEIRA LTDA;RODOVIA ANEL VIARIO,S/N,TAIAMAN,UBERLANDIA,MG,BRAZIL;-18.9651876;-48.27932659999998
11.913.793/0001-56;MP AUTO POSTO COMERCIO DE DERIVADOS DE PETROLEO LTDA.;RUA PADRE AMERICO CEPPI,398,BRASIL,UBERLANDIA,MG,BRAZIL;-18.8917265;-48.25638290000001
02.064.352/0001-36;DELTA FENIX AUTO POSTO LTDA;AVENIDA IMBAUBA,1777,TUBALINA-ST CAMPESTR,UBERLANDIA,MG,BRAZIL;-18.92989219999999;-48.32007640000001
16.385.134/0001-08;PALMAS COMERCIO DE COMBUSTIVEIS LTDA;AVENIDA GETULIO VARGAS,3030,JARAGUA,UBERLANDIA,MG,BRAZIL;-18.93178140000001;-48.30262680000001
25.759.283/0003-42;COLETO ALDA E FILHOS LTDA;RUA FLORESTANO DE MACEDO TIBERY,5800,TIBERY,UBERLANDIA,MG,BRAZIL;-18.89652939999999;-48.2474861
03.817.826/0001-36;AUTO POSTO BIGUA LTDA;AVENIDA JOAO PESSOA,1180,BOM JESUS,UBERLANDIA,MG,BRAZIL;-18.90339869999999;-48.27926849999999
05.418.619/0030-79;COMERCIO E DISTRIBUICAO SALES LTDA;RODOVIA BR 050,7085,CUSTODIO PEREIRA,UBERLANDIA,MG,BRAZIL;-18.90264780000001;-48.23255369999998
05.072.757/0001-04;AUTO POSTO VIEIRA E MARTINS LTDA;AVENIDA JOAO NAVES DE AVILA,7066,SANTA LUZIA,UBERLANDIA,MG,BRAZIL;-18.9389185;-48.227264
03.805.145/0001-58;POSTO ANDRADAS LTDA;RUA MONTE CARMELO,1202,MARTINS,UBERLANDIA,MG,BRAZIL;-18.9075813;-48.28872499999999
02.196.687/0001-08;SAVASTANO E PORTO LTDA;AVENIDA RONDON PACHECO,3345,LIDICE,UBERLANDIA,MG,BRAZIL;-18.91819659999999;-48.2664945
11.310.545/0001-10;SAO LUCAS AUTO POSTO LTDA;AVENIDA PAULO FIRMINO,440,JARDIM DAS PALMEIRAS,UBERLANDIA,MG,BRAZIL;-18.94926570000002;-48.3181786
04.930.781/0001-74;COMERCIAL DE PETROLEO NOVO HORIZONTE LTDA;RUA PORANGATU,160,KAMAYURA,UNAI,MG,BRAZIL;-13.432916;-49.14240150000001
07.760.547/0001-34;POSTO SANTA RITA UNAI EIRELI;RUA JUVENCIO CORREIO,144,CAPIM BRANCO I,UNAI,MG,BRAZIL;-16.35692499999999;-46.90888109999997
29.709.437/0002-61;POSTO CARIBBEAN LTDA;RUA SANTA CRUZ,561,CENTRO,VARGINHA,MG,BRAZIL;-21.55392000000001;-45.43979999999998
50.103.574/0001-63;AUTO POSTO SAO JOAO PAULO II LTDA;AVENIDA CELINA FERREIRA OTTONI,2795,JARDIM SION,VARGINHA,MG,BRAZIL;-21.57199600000001;-45.42281739999999
24.819.309/0001-76;BPG AUTO POSTO LTDA;PRACA MARECHAL FLORIANO,100,CENTRO,VARGINHA,MG,BRAZIL;-21.55979539999997;-45.43987620000001
46.829.729/0001-76;AUTO POSTO IMACULADA LTDA;AVENIDA FRANCISCO GONCALVES VALIM,55,REZENDE,VARGINHA,MG,BRAZIL;-21.5836974;-45.43775389999999
27.556.215/0001-40;AUTO POSTO PGM 500 LTDA;AVENIDA ALMIRANTE BARROSO,500,VILA SAO GERALDO,VARGINHA,MG,BRAZIL;-21.54222759999999;-45.44851190000001
03.960.180/0001-41;POSTO ET LTDA;RUA DELFIM MOREIRA,550,CENTRO,VARGINHA,MG,BRAZIL;-21.5550299;-45.43763430000001
19.733.341/0001-02;POSTO IRMAOS AUGUSTO LTDA;AVENIDA MIGUEL ALVES,220,VILA IPIRANGA,VARGINHA,MG,BRAZIL;-21.5588383;-45.42737440000002
05.794.845/0001-10;FORESTI & SANT ANNA LTDA;AVENIDA PLINIO SALGADO,555,VILA PINTO,VARGINHA,MG,BRAZIL;-21.5549637;-45.4470378
04.153.473/0001-80;POSTO PRINCESA DO SUL LTDA.;AVENIDA PRINCESA DO SUL,925,JARDIM ANDERE,VARGINHA,MG,BRAZIL;-21.57660379999998;-45.441822
25.945.023/0001-08;CUSTODIO D. SOUZA & FILHO LTDA;PRACA MARIO DEL GIUDICE,97,CENTRO,VICOSA,MG,BRAZIL;-20.75644439999999;-42.8793646
13.475.285/0001-69;POSTO AVENIDA CASTELO BRANCO LTDA. - ME;AV. PRESIDENTE HUMBERTO DE ALENCAR CASTELO BRANCO,1020,CENTRO,VICOSA,MG,BRAZIL;-20.74678420000002;-42.8668902
17.763.681/0001-42;POSTO VI?áOSA LTDA;RUA DOS PASSOS,756,CENTRO,VICOSA,MG,BRAZIL;-20.74744129999999;-42.88054669999999
04.158.512/0001-31;POSTO MILLENNIUN DE VICOSA LTDA;AVENIDA MARECHAL HUMBERTO CASTELO BRANCO,1825,SANTO ANT?îNIO,VICOSA,MG,BRAZIL;-20.74533070000002;-42.8658216
17.765.579/0001-86;POSTO CANAA LTDA;PRACA MARIO DEL GIUDICE,84,CENTRO,VICOSA,MG,BRAZIL;-20.75712509999999;-42.87896509999998
21.835.590/0001-42;POSTO ALBERTO LTDA;AVENIDA P H ROLFS,40,CENTRO,VICOSA,MG,BRAZIL;-20.7550597;-42.87859509999998
02.780.366/0001-56;NOGUEIRA CASSARO COMERCIO VAREJISTA DE COMBUSTIVEIS E LUBRIFICANTES LTDA.;AVENIDA COSTA E SILVA,1059,VILA PROGRESSO,CAMPO GRANDE,MS,BRAZIL;-20.4926159;-54.61317030000001
03.228.111/0001-48;YONAMINE & CIA LTDA;AVENIDA CALOGERAS,1472,CENTRO,CAMPO GRANDE,MS,BRAZIL;-20.46942369999999;-54.61782359999999
01.386.815/0001-13;COMERCIO DE COMBUSTIVEIS SERVANTES LTDA;AVENIDA COSTA E SILVA,930,VILA PROGRESSO,CAMPO GRANDE,MS,BRAZIL;-20.49131489999998;-54.61423809999999
04.823.938/0001-62;AUTO POSTO TREZE DE MAIO LTDA;RUA MARACAJU,466,VILA CIDADE,CAMPO GRANDE,MS,BRAZIL;-20.4587498;-54.61656420000001
