id,cnpj,endereco,estado,lat,lon,municipio,nome,cidade,bairro,cep,numero,fonte_coordenada
19978,40.631.819/0001-71,AVENIDA MINAS GERAIS,PR,-23.5450156,-51.45371950000001,,CATUAI BRASIL - COMERCIO DE COMBUSTIVEIS LTDA,APUCARANA,JARDIM APUCARANA,86804-000,508,MANUAL
15129,32.455.955/0001-20,AVENIDA ARAPONGAS,PR,-23.40483910000001,-51.44510939999998,,POSTO ARAPONGAS COMERCIO DE COMBUSTIVEIS LTDA,ARAPONGAS,CENTRO,86700-140,1780,MANUAL
19583,08.002.928/0001-17,RODOVIA BR 369,PR,-23.365678,-51.40520000000001,,AUTO POSTO PARADA AZUL LTDA,ARAPONGAS,BAIRRO GRANDE PARADA,86706-430,S/N,MANUAL
18170,50.337.550/0001-79,RODOVIA BR-369 SAÃDA PARA APUCARANA,PR,-23.54977489999998,-51.4525052,,GM.3 PETRO COMBUSTIVEIS LTDA,ARAPONGAS,PARQUE INDUSTRIAL IV,86706-430,SN,MANUAL
19807,06.050.174/0001-45,RUA CONDOR,PR,-23.40873690000002,-51.4318083,,L&J COMÃRCIO DE COMBUSTÃVEIS LTDA.,ARAPONGAS,CENTRO,86701-210,863,MANUAL
19056,04.868.412/0002-80,RODOVIA BR 369,PR,-23.3608625,-51.3993266,,AUTO POSTO PRA FRENTE BRASIL LTDA,ARAPONGAS,SEDE,86700-000,S/N,MANUAL
17117,75.410.118/0001-97,AVENIDA MARACANA,PR,-23.4171959,-51.427583,,POSTO DE GASOLINA TAN TAN LTDA,ARAPONGAS,VILA INDUSTRIAL,86706-000,678,Manual
16395,09.208.036/0001-30,AVENIDA  ARAPONGAS,PR,-23.4101113,-51.4372381,,ESTAÃÃO COMERCIO DE COMBUSTIVEIS LTDA,ARAPONGAS,CENTRO,86701-000,1,MANUAL
16340,07.900.742/0004-65,RUA GATURAMO,PR,-23.39966630000001,-51.44725140000001,,AUTO POSTO CATUAI LTDA,ARAPONGAS,JARDIM PRIMAVERA,86702-000,475,MANUAL
14368,12.487.742/0001-72,AVENIDA GATURAMO,PR,-23.39889110000002,-51.44699639999999,,AUTO POSTO ECOEFICIENTE LTDA,ARAPONGAS,JARDIM PRIMAVERA,86702-000,556,MANUAL
14748,75.400.242/0001-71,"RUA CONDOR, ESQUINA C/ RUA DRONGO",PR,-23.4018691,-51.4285634,,POSTO DE GASOLINA BANDEIRANTES LTDA,ARAPONGAS,CENTRO,86701-400,50,MANUAL
17635,38.824.625/0013-84,RUA UIRAPURU,PR,-23.4049526,-51.4459446,,POSTO LINHA VERDE LTDA,ARAPONGAS,CENTRO,86701-010,1901,Manual
14055,40.631.136/0001-14,AVENIDA MARACANA,PR,-23.40186030000001,-51.42718500000002,,CATUAI ARAPONGAS - COMERCIO DE COMBUSTIVEIS LTDA,ARAPONGAS,VILA ARAPONGUINHA,86705-582,3530,MANUAL
18606,22.551.959/0001-58,AVENIDA  DA CEREJEIRAS,PR,-25.5623247,-49.3902882,,COSTA AUTO POSTO LTDA,ARAUCARIA,CAPELA VELHA,83705-340,240,Manual
16877,37.020.089/0001-68,AVENIDA ARCHELAU DE ALMEIDA TORRES,PR,-25.5971747,-49.3879451,,COSTA PREMIUM AUTO POSTO LTDA,ARAUCARIA,CENTRO,83702-185,1627,Manual
16363,76.750.397/0001-09,RODOVIA PR-423,PR,-25.56314989999997,-49.40927750000001,,COMERCIO DE COMBUSTIVEIS ARAUCARIA LTDA,ARAUCARIA,ESTACAO,83705-000,3000,MANUAL
19713,04.132.766/0002-61,RODOVIA BR 476,PR,-25.56583799999999,-49.3694113,,POSTO TIO ZICO IV LTDA,ARAUCARIA,BELA VISTA,83702-055,S/N,MANUAL
16394,00.076.498/0001-76,RODOVIA BR 476,PR,-25.57590729999999,-49.38993690000002,,DEHAINI & CIA LTDA,ARAUCARIA,ESTACAO,83705-177,5556,MANUAL
17230,78.150.380/0007-23,RODOVIA BR 476,PR,-25.56583799999999,-49.3694113,,POSTO E CHURRASCARIA DE BORTOLI CUPIM LTDA,ARAUCARIA,THOMAZ COELHO,83707-440,SN,MANUAL
19165,78.951.779/0001-18,AVENIDA ARCHELAU DE ALMEIDA TORRES,PR,-25.5936161,-49.3934821,,AUTO POSTO FIALLA LTDA,ARAUCARIA,CENTRO,83702-185,925,Manual
15883,13.779.215/0001-02,AVENIDA DAS ARAUCARIAS,PR,-25.55265869999999,-49.37179209999999,,AUTO POSTO CORDILHEIRA LTDA,ARAUCARIA,THOMAZ COELHO,83707-752,5568,MANUAL
18460,03.646.691/0001-93,RODOVIA CELSO GARCIA CID,PR,-23.2733144,-51.24776969999999,,JOLVER-COMERCIO DE COMBUSTIVEIS LTDA,CAMBE,RODOVIA,86187-000,843,MANUAL
19663,07.715.138/0001-16,RODOVIA CELSO GARCIA CID,PR,-23.2886407,-51.23531839999998,,SIDENEY BALDIBIA FERNANDES & CIA. LTDA.,CAMBE,JARDIM RIAN,86188-000,2580,MANUAL
19425,07.893.107/0001-55,RUA NOSSA SENHORA DO ROCIO,PR,-23.2764705,-51.2881198,,TORRE FORTE COMERCIO DE COMBUSTIVEIS LTDA,CAMBE,CENTRO,86181-110,2415,Manual
17746,05.866.864/0001-04,RODOVIA PR 445,PR,-23.37937030000001,-51.13677500000001,,N. MATIASI & CIA. LTDA.,CAMBE,KM 38708,86183-000,S/N,MANUAL
17731,09.577.621/0001-07,RODOVIA MELO PEIXOTO BR-369,PR,-23.28412359999999,-51.2584631,,B. R. A COMÃRCIO DE COMBUSTÃVEIS LTDA.,CAMBE,PERÃMETRO URBANO,86192-170,S/N,MANUAL
15326,75.245.464/0001-67,AVENIDA INGLATERRA,PR,-23.2769889,-51.2724813,,BUCCIOLI AUTO POSTO LTDA,CAMBE,CENTRO,86181-000,11,Manual
16377,07.409.935/0001-75,RUA RIO ARAGUAIA,PR,-23.28499180000001,-51.24240229999998,,AUTO POSTO FELIZ LTDA.,CAMBE,JD. SANTO AMARO,86185-030,25,MANUAL
16491,03.917.597/0001-21,AVENIDA BRASIL,PR,-23.2867428,-51.2791785,,AVN COMERCIO DE COMBUSTIVEIS LTDA,CAMBE,VILA BRASIL,86192-000,962,Manual
17673,08.578.269/0001-61,RODOVIA CELSO GARCIA CID PR 445 KM,PR,-23.2762146,-51.24013689999999,,AUTO POSTO CUPIMZAO LTDA,CAMBE,PQ MANELLA,86185-520,83,MANUAL
17538,03.866.186/0001-54,AVENIDA DOS EXPEDICIONARIOS,PR,-25.4560352,-49.5408733,,AUTO POSTO UBIRATA LEAL LTDA,CAMPO LARGO,BOM JESUS,83604-360,3410,Manual
19066,07.473.735/0204-50,RODOVIA BR-277 CURITIBA PONTA GROSSA,PR,-25.43443510000001,-49.52534699999998,,SIM REDE DE POSTOS LTDA,CAMPO LARGO,JARDIM SOCIAL,83606-040,2286,MANUAL
16962,28.562.573/0001-28,RUA ALCEBIADES AFFONSO GUIMARAES,PR,-25.472884,-49.543863,,AUTO POSTO 2 L LTDA,CAMPO LARGO,JARDIM SAO VICENTE,83602-210,3050,Manual
19395,03.566.285/0001-10,RODOVIA BR-277,PR,-25.36674299999997,-51.49271179999999,,AUTO POSTO JARDIM GUARANY LTDA,CAMPO LARGO,FERRARIA,83608-000,S/N,MANUAL
15415,08.471.522/0001-83,RODOVIA BR 277,PR,-25.45258799999998,-49.54902199999999,,V & P COMÃRCIO DE COMBUSTÃVEIS E LUBRIFICANTES LTDA.,CAMPO LARGO,BOM JESUS,83605-420,5055,MANUAL
15825,07.063.295/0007-80,RUA JOAQUIM RIBAS DE ANDRADE,PR,-25.45438709999998,-49.52392320000002,,POSTO GRID LTDA,CAMPO LARGO,VILA SOLENE,83601-100,1137,MANUAL
17458,01.366.498/0001-73,RODOVIA DOS EXPEDICIONARIOS,PR,-25.4677112,-49.5662884,,AUTO POSTO GEPEZEN LTDA,CAMPO LARGO,ITAQUI,83604-360,5560,MANUAL
19702,08.117.573/0001-01,RUA CENTENARIO,PR,-25.4620988,-49.5252125,,AUTO POSTO LEAL II LTDA,CAMPO LARGO,CENTRO,83601-000,1695,Manual
17026,07.063.295/0001-94,RUA JOÃO BATISTA VALOES,PR,-25.4588242,-49.5341216,,POSTO GRID LTDA,CAMPO LARGO,SANTA TEREZINHA,83602-390,1290,MANUAL
14995,13.616.378/0006-70,AVENIDA MANOEL MENDES DE CAMARGO,PR,-24.03321019999998,-52.36679699999999,,AUTO POSTO MUFFATO LTDA,CAMPO MOURAO,JARDIM CURITIBA,87303-318,2910,MANUAL
19514,04.184.118/0002-59,AVENIDA CAPITAO INDIO BANDEIRA,PR,-24.03643039999999,-52.3680743,,MECA - COMERCIO DE COMBUSTIVEIS LTDA,CAMPO MOURAO,CENTRO,87300-005,2498,MANUAL
14003,18.985.303/0001-76,RUA PIONEIRO ALBERTO TANIGUT,PR,-23.99697960000001,-52.3573979,,MACUCO AUTO POSTO LTDA,CAMPO MOURAO,"GLEBA 01, COLONIA MOURAO",87309-720,34,MANUAL
14776,25.244.490/0001-00,RODOVIA BR-158,PR,-24.08163569999999,-52.37017330000001,,BRAMBILLA & FILHOS LTDA,CAMPO MOURAO,AREA URBANIZADA III,87309-145,60,MANUAL
15319,07.117.809/0001-47,RODOVIA BR-158 KM 02,PR,-24.0067635,-52.36113460000001,,POSTO DE COMBUSTIVEIS COLONIAL CAMPO MOURAO LTDA,CAMPO MOURAO,JARDIM NOSSA SENHORA APARECIDA,87309-263,1104,MANUAL
19497,09.476.803/0001-91,RODOVIA BR 158,PR,-24.0016516,-52.36022529999999,,AUTO POSTO GARRA LTDA,CAMPO MOURAO,JD NOSSA SENHORA APARECIDA,87309-650,3025,MANUAL
16076,43.036.197/0001-21,RUA SANTA CATARINA,PR,-24.04078010000001,-52.374511,,CHC AUTO POSTO LTDA,CAMPO MOURAO,CENTRO,87303-170,2008,MANUAL
16599,03.820.930/0001-80,AVENIDA BRASIL,PR,-24.95188839999999,-53.44762129999999,,AUTO POSTO ESPELHO D'ÃGUA LTDA,CASCAVEL,CENTRO,85812-001,5101,MANUAL
17525,02.763.612/0001-61,AVENIDA CARLOS GOMES,PR,-24.9782393,-53.4544786,,NOVO FOXX COMERCIO DE COMBUSTIVEIS LTDA,CASCAVEL,JD. DONA JURACY,85806-230,1447,Manual
19372,79.438.834/0001-33,AVENIDA ASSUNCAO,PR,-24.9583998,-53.47915159999999,,POSTO NOVA CIDADE LTDA,CASCAVEL,CENTRO,85805-030,1172,MANUAL
17910,04.868.412/0001-07,MARGEM BR 277,PR,-25.0081782,-53.53099220000001,,AUTO POSTO PRA FRENTE BRASIL LTDA,CASCAVEL,SANTOS DUMONT,85804-600,SN,MANUAL
17908,76.087.329/0001-01,RUA CARLOS GOMES,PR,-24.97687600000001,-53.4553597,,POSTO CENTRO OESTE LTDA,CASCAVEL,PARQUE SAO PAULO,85803-000,1575,MANUAL
17054,08.270.350/0001-80,AVENIDA BRASIL,PR,-24.9543165,-53.48606320000001,,ANTOSZ & LEME LTDA,CASCAVEL,COQUEIRAL,85807-030,9107,MANUAL
19646,76.064.021/0001-32,AVENIDA BRASIL,PR,-24.9455638,-53.4375392,,POSTO BRASIL LIMITADA,CASCAVEL,SAO CRISTOVAO,85816-294,3892,MANUAL
15837,03.358.802/0001-66,RUA PARANA,PR,-24.95404759999999,-53.46213169999999,,POSTO PARAVIS LTDA,CASCAVEL,CENTRO,85812-010,2,MANUAL
19878,02.331.276/0001-88,"RODOVIA BR 277 KM 583,85",PR,-24.9739292,-53.3923012,,POSTO DAS AMERICAS LTDA,CASCAVEL,BR 277,85803-650,S/N,Manual
14575,75.917.096/0001-56,RUA CARLOS GOMES,PR,-24.95641509999999,-53.45419529999998,,AUTO POSTO GRALHA AZUL LTDA,CASCAVEL,CENTRO,85819-350,3841,MANUAL
14095,03.012.016/0001-02,RUA DOMICILIANO TEOBALDO BRESOLIN,PR,-24.94374379999999,-53.42878700000001,,AUTO POSTO SAO CRISTOVAO LTDA,CASCAVEL,SAO CRISTOVAO,85815-073,655,MANUAL
19614,12.838.425/0001-53,AVENIDA BRASIL,PR,-24.9489404,-53.4427229,,PEGORARO E PEGORARO LTDA,CASCAVEL,CENTRO,85812-002,4487,Manual
17440,04.868.412/0004-41,AVENIDA CARLOS GOMES,PR,-24.9814851,-53.4526334,,AUTO POSTO PRA FRENTE BRASIL LTDA,CASCAVEL,UNIVERSITARIO,85819-350,1404,MANUAL
16999,05.093.694/0001-72,RUA CARLOS GOMES,PR,-24.9595158,-53.4543219,,EUCLIDES PEGORARO E CIA LTDA,CASCAVEL,CENTRO,85801-090,3501,Manual
15602,21.956.862/0001-62,RUA POTIGUARAS,PR,-24.96945239999999,-53.49743360000002,,AUTO POSTO SANTO ONOFRE LTDA,CASCAVEL,SANTA CRUZ,85806-430,1,MANUAL
15585,04.868.412/0010-90,RUA RIO GRANDE DO SUL,PR,-24.95574819999999,-53.4712746,,AUTO POSTO PRA FRENTE BRASIL LTDA,CASCAVEL,CENTRO,85801-011,2160,MANUAL
15571,09.020.402/0001-22,RODOVIA BR 277,PR,-24.9819655,-53.38713380000001,,M.N.M. COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA,CASCAVEL,AUTODROMO,85803-650,S/N,MANUAL
14768,07.876.389/0001-82,RUA TRES PODERES,PR,-24.9674111,-53.40331660000001,,AUTO POSTO SABIA AZUL LTDA,CASCAVEL,CASCAVEL VELHO,85818-070,5393,MANUAL
15542,04.868.412/0009-56,RUA CARLOS GOMES,PR,-24.96470640000001,-53.45465960000001,,AUTO POSTO PRA FRENTE BRASIL LTDA,CASCAVEL,PARQUE SAO PAULO,85803-000,2929,MANUAL
15325,76.065.895/0001-04,AVENIDA BRASIL,PR,-24.95448180000001,-53.4664641,,DA COSTA & TORRES COMERCIO DE COMBUSTIVEIS LTDA,CASCAVEL,CENTRO,85810-000,7114,MANUAL
19115,13.616.378/0004-09,AVENIDA BRASIL,PR,-24.9597881,-53.413121,,AUTO POSTO MUFFATO LTDA,CASCAVEL,SAO CRISTOVAO,85816-294,900,Manual
14927,20.772.209/0001-80,RUA TITO MUFFATO,PR,-24.95743870000002,-53.50779230000001,,AUTO POSTO UNIVERSITARIO LTDA,CASCAVEL,SANTA CRUZ,85806-080,2740,MANUAL
19932,11.908.723/0001-00,RUA RIO DE JANEIRO,PR,-24.95774919999999,-53.47515149999999,,PETROGREEN COMERCIO DE COMBUSTIVEIS LTDA,CASCAVEL,CENTRO,85801-031,2802,MANUAL
18756,10.587.100/0001-10,RUA FRANCISCO DE ASSIS ANDRADE,PR,-24.78858719999998,-49.99710529999998,,AUTO POSTO CARAMURU LTDA.,CASTRO,VILA RIO BRANCO,84172-400,380,MANUAL
18075,77.488.005/0011-01,AVENIDA VICENTE FIORILLO,PR,-24.8034828,-49.9992917,,POSTO BOA VISTA LTDA,CASTRO,CASTROVILLE,84178-330,SN,Manual
18712,10.327.548/0001-02,RUA CORONEL OLEGARIO DE MACEDO,PR,-24.7962234,-50.0014389,,CONDOR AUTO POSTO CASTRO LTDA,CASTRO,VILA RIO BRANCO,84165-690,175,Manual
16362,02.498.066/0003-40,RUA DOUTOR JORGE  XAVIER DA SILVA,PR,-24.7913374,-50.0093819,,AUTO POSTO LAGOA LTDA,CASTRO,CENTRO,84165-000,688,Manual
16715,02.615.048/0001-30,AVENIDA PREFEITO RONIE CARDOSO,PR,-24.8054591,-49.9951123,,R.BORSATTO COMERCIO DE COMBUSTIVEIS LTDA,CASTRO,JARDIM DAS ARAUCARIAS,84174-105,37,Manual
17181,02.498.066/0004-21,RUA PADRE CASIMIRO,PR,-24.79551449999999,-49.9961514,,AUTO POSTO LAGOA LTDA,CASTRO,VILA RIO BRANCO,84172-030,75,MANUAL
16908,07.000.394/0001-27,AVENIDA PRESIDENTE KENNEDY,PR,-24.79483269999999,-50.00994509999998,,AUTO POSTO VIA LÃCTEA LTDA.,CASTRO,CENTRO,84165-110,68,MANUAL
19101,03.965.454/0001-95,RUA JULIANA,PR,-24.79326699999998,-49.9435087,,AUTO POSTO CASTROLANDA LTDA.,CASTRO,CASTROLANDA,84177-046,72,MANUAL
14557,08.050.646/0001-95,AVENIDA PRESIDENTE KENNEDY,PR,-24.7971193,-50.010048,,AUTO POSTO SUL PARANA LTDA,CASTRO,CENTRO,84165-110,304,MANUAL
17486,04.708.755/0001-04,AVENIDA GOIAS,PR,-23.65915480000002,-52.60251599999997,,LETTI AUTO POSTO LTDA.,CIANORTE,CENTRO,87200-001,1250,MANUAL
16136,22.274.861/0001-09,AVENIDA PARANA,PR,-23.65931800000001,-52.61303600000002,,P.H.B. DE OLIVEIRA EIRELI,CIANORTE,ZONA 01,87200-087,600,MANUAL
19459,24.932.589/0001-24,AVENIDA MARANHAO,PR,-23.6590114,-52.6086176,,I L N CARMINATI LTDA,CIANORTE,ZONA 01,87200-246,91,MANUAL
15925,49.865.253/0001-17,AVENIDA AMAZONAS,PR,-23.66417250000002,-52.60566349999998,,COMERCIO DE COMBUSTIVEIS AMAZONAS LTDA,CIANORTE,ZONA 03,87209-064,859,MANUAL
15122,42.368.389/0001-72,AVENIDA PARA,PR,-23.66559280000001,-52.613707,,POSTO COLONIAL DE CIANORTE LTDA,CIANORTE,ZONA DE ARMAZEM,87207-006,680,MANUAL
20034,80.005.499/0001-69,PRACA JOAO XXIII,PR,-23.65487590000001,-52.6044693,,AUTO POSTO CAFE LTDA,CIANORTE,CENTRO,87200-000,761,MANUAL
15946,26.034.461/0001-79,AVENIDA ALLAN KARDEC,PR,-23.66576700000001,-52.6164862,,IPE ECO POSTO LTDA,CIANORTE,ZONA DE ARMAZEM,87207-012,619,MANUAL
14967,24.932.589/0003-96,AVENIDA AMAZONAS,PR,-23.6637742,-52.5961499,,I L N CARMINATI LTDA,CIANORTE,ZONA 03,87209-062,1538,Manual
14907,10.348.963/0003-04,AVENIDA CORUJA,PR,-23.6803404,-52.628599,,UMUARAMA COMERCIO DE COMBUSTIVEIS LTDA,CIANORTE,JARDIM VITORIA,87207-264,620,Manual
19731,11.852.329/0005-20,AVENIDA PARA,PR,-23.66140389999998,-52.59790330000001,,AUTO POSTO MARANHAO LTDA,CIANORTE,ZONA 01,87200-079,444,MANUAL
17357,35.216.098/0001-01,AVENIDA AMERICA,PR,-23.668884,-52.6251023,,POSTO AMIGAO E MACEDO COMBUSTIVEIS LTDA,CIANORTE,ZONA 06,87205-076,1879,MANUAL
15830,09.105.304/0001-98,AVENIDA PARAIBA,PR,-23.6686782,-52.58309079999999,,AUTO POSTO ALBERTIN LTDA - EPP,CIANORTE,ZONA TRES,87200-000,1744,MANUAL
19503,05.439.155/0001-42,AVENIDA AMERICA,PR,-23.6688689,-52.6212856,,JAUMIR MUCHELIM CALEGARINE,CIANORTE,JARDIM ALTO DA CIDADE,87200-000,681,Manual
15299,23.119.737/0001-23,AVENIDA GOIAS,PR,-23.65514510000001,-52.60880229999999,,AUTO POSTO 70 CENTRO LTDA,CIANORTE,ZONA 01,87200-151,26,MANUAL
16023,11.852.329/0004-40,AVENIDA ATLANTICA,PR,-23.6505072,-52.62337279999999,,AUTO POSTO MARANHAO LTDA,CIANORTE,RESIDENCIAL MEDITERRANEO,87203-056,293,MANUAL
17275,05.222.437/0001-93,ESTRADA DA RIBEIRA,PR,-25.3684046,-49.1894512,,AUTO POSTO BABADINCA LTDA,COLOMBO,JARDIM MARACANA,83408-000,S/N,Manual
19272,03.011.770/0001-28,ETR DA RIBEIRA,PR,-25.34920890000002,-49.1634559,,COMERCIO DE COMBUSTIVEIS RIO VERDE LTDA,COLOMBO,GUARAITUBA,83408-000,1000,MANUAL
15179,00.225.434/0001-90,RUA ABEL SCUISSIATO,PR,-25.3880792,-49.190054,,L MOREIRA DA COSTA & FILHOS LTDA,COLOMBO,ATUBA,83408-280,3119,Manual
17024,04.488.277/0001-66,AVENIDA MARGINAL JOSE DE ANCHIETA,PR,-25.3709703,-49.1902525,,AUTO POSTO AMERICA LTDA,COLOMBO,VILA MARACANA,83408-010,956,Manual
20000,01.184.650/0001-05,RODOVIA BR 116,PR,-18.67610339999999,-41.9888488,,COMERCIO DE COMBUSTIVEIS ATUBA LTDA,COLOMBO,ATUBA,83400-000,S/N,MANUAL
16113,14.748.153/0001-26,RUA ALFREDO TOMACHESCHI,PR,-25.34673969999999,-49.1813361,,MIRAGE COMERCIO DE COMBUSTIVEIS LTDA,COLOMBO,GUARAITUBA,83407-330,50,MANUAL
14643,10.476.572/0001-03,RUA CASCAVEL,PR,-25.3640978,-49.1682491,,AUTO POSTO PORA LTDA,COLOMBO,JARDIM GUARAITUBA,83410-270,1664,MANUAL
17633,06.323.824/0001-89,RODOVIA DA UVA,PR,-25.34874269999999,-49.220893,,COMERCIO DE COMBUSTIVEIS RUBI LTDA,COLOMBO,ROCA GRANDE,83402-000,1832,MANUAL
15110,03.613.889/0001-70,RUA ANTONIO BETINARDI,PR,-25.3478977,-49.1718877,,RIBEIRA  COMERCIO DE COMBUSTIVEIS LTDA,COLOMBO,JARDIM GUARAITUBA,83407-425,713,Manual
14046,02.560.504/0001-91,ESTRADA CURITIBA/ COLOMBO,PR,-25.35591429999999,-49.2193722,,AUTO POSTO VIA DA UVA LTDA,COLOMBO,ROCA GRANDE,83413-000,881,MANUAL
19742,19.892.882/0001-75,AVENIDA DOM PEDRO  I,PR,-23.17451890000001,-50.62722729999999,,C.F.B. COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA,CORNELIO PROCOPIO,CONJUNTO SAO SILVESTRE,86300-000,1510,MANUAL
18897,04.456.186/0001-49,RUA SANTA CATARINA,PR,-23.18038239999998,-50.65738879999999,,K.M.W. COMERCIO DE COMBUSTIVEIS LTDA.,CORNELIO PROCOPIO,CENTRO,86300-000,184,MANUAL
19009,68.831.379/0001-15,RUA ANCHIETA,PR,-23.1842106,-50.65072319999999,,MARMONTELLO & BASSO LTDA,CORNELIO PROCOPIO,CENTRO,86300-000,773,MANUAL
14137,30.572.294/0001-97,AVENIDA XV DE NOVEMBRO,PR,-23.17715949999999,-50.6465906,,AUTO POSTO DO CRISTO LTDA,CORNELIO PROCOPIO,CENTRO,86300-000,14,MANUAL
16061,04.666.747/0001-34,AVENIDA XV DE NOVEMBRO,PR,-23.184541,-50.64872529999999,,MARMONTELLO & MARMOUTELO LTDA,CORNELIO PROCOPIO,VILA AMÃRICA,86300-000,1195,MANUAL
15301,03.492.671/0001-05,RUA RUI BARBOSA,PR,-23.18010520000001,-50.64683360000001,,BERGAMASCO & BERGAMASCO LTDA,CORNELIO PROCOPIO,CENTRO,86300-000,52,MANUAL
15081,11.016.082/0001-89,RUA PARAIBA,PR,-23.18124009999999,-50.6500977,,FOX MILENIUM COMERCIO DE COMBUSTIVEIS LTDA,CORNELIO PROCOPIO,CENTRO,86300-000,134,MANUAL
15886,20.436.809/0001-78,AVENIDA XV DE NOVEMBRO,PR,-23.1851792,-50.6482529,,R. L. S. - COMERCIO DE COMBUSTIVEIS LTDA,CORNELIO PROCOPIO,CENTRO,86300-000,769,Manual
14650,81.894.297/0001-88,RUA ANA BERTA ROSKAMP,PR,-25.4531946,-49.226698,,POSTO MARU S.A.,CURITIBA,JD.DAS AMERICAS,81530-250,15,Manual
14714,02.093.112/0001-60,AVENIDA BATEL,PR,-25.44140659999999,-49.28537699999999,,CERONIZE COMERCIO DE COMBUSTIVEIS LTDA,CURITIBA,BATEL,80420-090,1280,MANUAL
17397,02.061.717/0001-79,RUA MAMORE,PR,-25.4165562,-49.29045689999998,,COMERCIO DE COMBUSTIVEIS MAMORE LTDA,CURITIBA,MERCES,80810-130,1133,MANUAL
14654,76.606.474/0001-43,AVENIDA BATEL,PR,-25.44415250000001,-49.2919957,,POSTO BATEL LTDA,CURITIBA,BATEL,80420-090,1982,MANUAL
15736,12.615.919/0001-79,RUA RANCHO ALEGRE,PR,-25.534866,-49.2697609,,COPA BRASIL COMERCIO DE COMBUSTIVEIS LTDA,CURITIBA,SITIO CERCADO,81910-010,21,Manual
19563,76.769.322/0001-61,AVENIDA SETE DE SETEMBRO,PR,-25.44768020000001,-49.29227939999998,,AUTO POSTO 7 LTDA,CURITIBA,BATEL,80240-001,5663,MANUAL
17518,47.435.528/0001-57,AVENIDA ANITA GARIBALDI,PR,-25.3905796,-49.26068040000001,,AUTO POSTO VELOCE LTDA,CURITIBA,SÃO LOURENÃO,82210-000,2601,MANUAL
17539,05.413.804/0001-36,RUA CHILE,PR,-25.44994429999999,-49.2630423,,AUTO POSTO PETRO CHILE LTDA,CURITIBA,REBOUCAS,80220-180,1457,MANUAL
15858,06.213.021/0001-71,RUA FRANCISCO DEROSSO,PR,-25.5272125,-49.2516254,,AUTO POSTO PORTO PRINCIPE LTDA,CURITIBA,ALTO BOQUERAO,81770-000,4536,Manual
15240,37.672.096/0001-44,ESTRADA GUILHERME WEIGERT,PR,-25.3645451,-49.2282706,,AUTO POSTO JARDIM ALIANCA LTDA,CURITIBA,SANTA CANDIDA,82720-000,893,Manual
15945,78.793.957/0001-20,RODOVIA BR 116,PR,-25.41299,-49.20551,,ROTA SUL AUTO POSTO LTDA,CURITIBA,HIGIENÃPOLIS,80520-200,5090,Manual
15965,19.243.067/0001-85,RUA CYRO CORREIA PEREIRA,PR,-25.529412,-49.3128089,,AUTO POSTO DALLABONA III LTDA,CURITIBA,CIDADE INDUSTRIAL,81460-050,93,Manual
14598,15.099.561/0001-67,RUA CHILE,PR,-25.45313170000001,-49.27066799999999,,AUTO POSTO EMF LTDA,CURITIBA,REBOUCAS,80220-181,2311,MANUAL
16029,04.697.891/0001-38,RUA PAULO KISSULA,PR,-25.4382627,-49.206012,,AUTO POSTO CAPAO DA IMBUIA LTDA,CURITIBA,CAPAO DA IMBUIA,82810-280,693,Manual
17679,84.831.478/0001-53,RODOVIA CURITIBA PONTA GROSSA BR-277,PR,-25.43086179999999,-49.33367809999998,,POSTO FAROL DO PARQUE LTDA,CURITIBA,SANTO INACIO,82305-100,3048,MANUAL
16106,76.013.911/0001-15,RUA MATEUS LEME,PR,-25.4154592,-49.2715603,,ACIPE - COMERCIO DE COMBUSTIVEIS LTDA,CURITIBA,BELEM,80530-010,1339,Manual
14801,95.397.790/0001-05,RUA JOAO ANTONIO XAVIER,PR,-25.4570588,-49.27855870000001,,ALBERTI COMERCIO DE DERIVADOS DE PETROLEO LTDA,CURITIBA,AGUA VERDE,80620-360,344,MANUAL
17173,01.203.643/0001-03,RUA BISPO DOM JOSE,PR,-25.4464599,-49.2969185,,POSTO NOVO BATEL LTDA,CURITIBA,BATEL,80440-080,2550,MANUAL
16241,77.773.083/0001-86,RUA AUGUSTO STRESSER,PR,-25.4179083,-49.245162,,AUTO POSTO SOCIAL LTDA,CURITIBA,HUGO LANGE,80040-310,1684,Manual
17137,08.100.420/0001-51,RUA ESIDIO ORLANDO FABRI,PR,-25.4050666,-49.31373529999998,,AUTO POSTO PETRO DURIGAN LTDA,CURITIBA,SANTA FELICIDADE,82020-345,30,MANUAL
16382,77.159.663/0002-69,RUA MAJOR HEITOR GUIMARAES,PR,-25.4397026,-49.3101219,,REDE VPR DE COMBUSTIVEIS E SERVICOS LTDA,CURITIBA,CAMPINA DO SIQUEIRA,80740-340,1453,Manual
17031,82.619.560/0001-93,AVENIDA VICTOR FERREIRA DO AMARAL,PR,-25.42772819999999,-49.2391078,,POSTO DAS NACOES LTDA,CURITIBA,TARUMA,82530-230,142,MANUAL
14615,80.376.478/0001-50,RUA HENRIQUE ITIBERE DA CUNHA,PR,-25.413802,-49.2740953,,POSTO BOM RETIRO LTDA,CURITIBA,BOM RETIRO,80520-120,70,Manual
